Unnamed: 0,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow,Datarate,BatchSize
0,AMW_1,GoogLeNet,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",1.4895807613533734e-05,11.636923008000284,0.085933369097012,205705.2032145185,215689.5539956582,3.6823353344818325e-07,25424.0635746964,1.4483661605325436e-11,118767671668224,1876867840,118769548536064,Input-Stationary,1,256
1,AMW_1,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",8.373040675698729e-07,41.29069209599844,0.024218533263503,2495815.8983194395,215689.5539956582,8.770555108768178e-08,25424.0635746964,3.4497062528970298e-12,1477861522015232,23355523584,1477884877538816,Input-Stationary,1,256
2,AMW_1,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",4.185883746224541e-06,3.775431936000632,0.2648703557504241,147452.17069938706,215689.5539956582,1.0397459514260871e-06,25424.0635746964,4.0896135598909796e-11,81350778407424,1299678464,81352078085888,Input-Stationary,1,256
3,AMW_1,MobileNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",2.1792439563262386e-06,1.9724718080001893,0.5069780951717937,91204.71439654284,215689.5539956582,1.935560248425719e-06,25424.0635746964,7.613103400009227e-11,46289493266944,748395008,46290241661952,Input-Stationary,1,256
4,AMW_5,GoogLeNet,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",8.626137995485292e-06,5.598796671999822,0.1786098082470303,347960.841587804,818448.9092037656,2.0282783086549934e-07,41986.2581384768,4.830814648844e-12,105015456825344,3215875840,105018672701184,Input-Stationary,5,256
5,AMW_5,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",4.424613813845012e-07,19.48940533759998,0.0513099287883734,4776051.427300569,818448.9092037656,4.824593702136803e-08,41986.2581384768,1.1490887533308136e-12,1445010054578176,44205833728,1445054260411904,Input-Stationary,5,256
6,AMW_5,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",2.190501629151472e-06,2.1405527551999306,0.4671690513446834,289598.73575484176,818448.9092037656,4.898282742219921e-07,41986.2581384768,1.1666395052554268e-11,84979409223680,2628765952,84982037989632,Input-Stationary,5,256
7,AMW_5,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.1473501003980083e-06,1.2549038592001076,0.7968737944892553,170470.69475009883,818448.9092037656,8.350414178824762e-07,41986.2581384768,1.9888445765478502e-11,48083423461376,1519316480,48084942777856,Input-Stationary,5,256
8,AMW_10,GoogLeNet,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",6.338718025480932e-06,4.390579353599834,0.2277603749901708,486067.4807361661,1427215.4958640046,1.4809614182906048e-07,22251.065426544,6.6556876711347e-12,107825470414848,4404224256,107829874639104,Input-Stationary,10,256
9,AMW_10,ResNet50,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",3.300531054903107e-07,15.347635456000814,0.0651566166571285,6549555.358924954,1427215.4958640046,3.514451961608078e-08,22251.065426544,1.5794533404299719e-12,1442686020157440,59145201664,1442745165359104,Input-Stationary,10,256
10,AMW_10,ShuffleNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",1.636670201416752e-06,1.8611168255998252,0.5373117830352787,392864.1537529513,1427215.4958640046,3.279678958750608e-07,22251.065426544,1.4739424364094383e-11,85031314513920,3495967488,85034810481408,Input-Stationary,10,256
11,AMW_10,MobileNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",8.595085033502904e-07,1.072756403200018,0.9321780760450492,232276.4272458999,1427215.4958640046,5.671085043794636e-07,22251.065426544,2.548680225005954e-11,47645242490880,1995479040,47647237969920,Input-Stationary,10,256
12,MAW_1,GoogLeNet,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",2.172288957358186e-05,92.40039420450452,0.010822464650819,143444.88006118772,331933.1526098881,3.2452571588889835e-08,25408.745417609,1.2772205418060216e-12,117614697390080,1310920448,117616008310528,Input-Stationary,1,256
13,MAW_1,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",1.1942769415071432e-06,309.23539495146935,0.0032337824722714,1745714.8978392296,331933.1526098881,9.579352026184836e-09,25408.745417609,3.7701003606207444e-13,1389258531291136,15531617792,1389274062908928,Input-Stationary,1,256
14,MAW_1,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",5.709457794890733e-06,28.821791311573456,0.0346959697677932,108959.039774375,331933.1526098881,1.0334991069195413e-07,25408.745417609,4.0674936520214656e-12,85645558259712,971944704,85646530204416,Input-Stationary,1,256
15,MAW_1,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",3.051934467570475e-06,12.75459770191157,0.0784031000719158,65404.37980860157,331933.1526098881,2.3260800391418934e-07,25408.745417609,9.154643414742752e-12,41940591075328,483194368,41941074269696,Input-Stationary,1,256
16,MAW_5,GoogLeNet,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.1319313797463142e-05,186.6156536546641,0.0053586072787362,267513.3389022363,1278845.6822118813,4.185499036216303e-09,55604.42044152229,7.527277513157579e-14,107039852294144,2383612160,107042235906304,Input-Stationary,5,256
17,MAW_5,ResNet50,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",6.006463551269187e-07,638.9647142753576,0.0015650316483189,3579011.9339468945,1278845.6822118813,1.2184478692129719e-09,55604.42044152229,2.1912787859993643e-14,1424375370756096,31828007936,1424407198764032,Input-Stationary,5,256
18,MAW_5,ShuffleNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",2.930321585931724e-06,65.22572633315583,0.0153313739258688,218968.71805043748,1278845.6822118813,1.1957058776236158e-08,55604.42044152229,2.150379175125309e-13,86565944926208,1961913856,86567906840064,Input-Stationary,5,256
19,MAW_5,MobileNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.5488555307916736e-06,35.5259932479368,0.0281484037060125,130139.25891940824,1278845.6822118813,2.1947920848200738e-08,55604.42044152229,3.9471539625672013e-13,45817513533440,1050807296,45818564340736,Input-Stationary,5,256
20,MAW_10,GoogLeNet,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",8.626137995485292e-06,266.60787727319394,0.003750826908146,362336.8476938687,2336690.4150797827,1.6042547190021034e-09,20432.3571896792,7.851540104303021e-14,105015456825344,3215875840,105018672701184,Input-Stationary,10,256
