Unnamed: 0,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow,Datarate,BatchSize
10,AMW_10,ShuffleNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",1.636670201416752e-06,1.0796302591999525,0.926243027627846,378355.4904309539,1427215.4958640046,5.210448650204427e-07,22251.065426544,2.3416625452859076e-11,43051926380544,1798099712,43053724480256,Weight-Stationary,10,256
11,AMW_10,MobileNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",8.595085033502904e-07,0.6697684479999946,1.4930533126577024,224155.16546065384,1427215.4958640046,8.474152038711105e-07,22251.065426544,3.808425293919644e-11,24147185172480,1031428096,24148216600576,Weight-Stationary,10,256
12,MAW_1,GoogLeNet,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",2.172288957358186e-05,92.07507964450956,0.010860701982131,140715.54214883805,331933.1526098881,3.2569590542778105e-08,25408.745417609,1.2818260015390777e-12,59183791349760,662425344,59184453775104,Weight-Stationary,1,256
13,MAW_1,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",1.1942769415071432e-06,307.9805930314673,0.0032469578363914,1713496.263762266,331933.1526098881,9.620706952231664e-09,25408.745417609,3.786376223662044e-13,699507412713472,7838871040,699515251584512,Weight-Stationary,1,256
14,MAW_1,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",5.709457794890733e-06,28.643749463672243,0.0349116305904107,106984.2009243656,331933.1526098881,1.0400638564378566e-07,25408.745417609,4.0933302268323024e-12,43367320854528,492800768,43367813655296,Weight-Stationary,1,256
15,MAW_1,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",3.051934467570475e-06,12.68639651838489,0.0788245896737358,64439.30565833689,331933.1526098881,2.3389214625952045e-07,25408.745417609,9.205182798888858e-12,21279838953472,260144640,21280099098112,Weight-Stationary,1,256
16,MAW_5,GoogLeNet,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.1319313797463142e-05,185.93404597467296,0.0053782511683536,257855.0502742499,1278845.6822118813,4.200995681898051e-09,55604.42044152229,7.555146962310537e-14,53888818835456,1204050176,53890022885632,Weight-Stationary,5,256
17,MAW_5,ResNet50,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",6.006463551269187e-07,636.3376320353602,0.0015714927888225,3450505.3237128705,1278845.6822118813,1.2236485173633902e-09,55604.42044152229,2.200631726123769e-14,717183929561088,16124664832,717200054225920,Weight-Stationary,5,256
18,MAW_5,ShuffleNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",2.930321585931724e-06,64.8176134328462,0.0154279052720144,211202.89823702152,1278845.6822118813,1.203327036062708e-08,55604.42044152229,2.1640852049311723e-13,43829463941120,1005149696,43830469090816,Weight-Stationary,5,256
19,MAW_5,MobileNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.5488555307916736e-06,35.33393708554745,0.028301403197127,126034.7814828554,1278845.6822118813,2.206887412038107e-08,55604.42044152229,3.968906418796384e-13,23229951123456,547417088,23230498540544,Weight-Stationary,5,256
20,MAW_10,GoogLeNet,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",8.626137995485292e-06,265.65061391318443,0.0037643428910983,344862.4453364241,2336690.4150797827,1.6100775248536506e-09,20432.3571896792,7.880038068573575e-14,52865549729792,1625202432,52867174932224,Weight-Stationary,10,256
21,MAW_10,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",4.424613813845012e-07,914.7024946672522,0.0010932516373684,4733437.17923913,2336690.4150797827,4.668294369010666e-10,20432.3571896792,2.2847556577411034e-14,727487063523328,22427827712,727509491351040,Weight-Stationary,10,256
22,MAW_10,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",2.190501629151472e-06,88.3274842653819,0.0113215043801709,287174.3016344977,2336690.4150797827,4.838370363145794e-09,20432.3571896792,2.3679942153662793e-13,43026398314496,1345644800,43027743959296,Weight-Stationary,10,256
23,MAW_10,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",1.1473501003980083e-06,53.261286005935126,0.0187753634016378,169107.63726552998,2336690.4150797827,8.02412088340784e-09,20432.3571896792,3.9271635714458774e-13,24371493076992,776822272,24372269899264,Weight-Stationary,10,256
24,HEANA_1,GoogLeNet,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",3.7196825097560846e-05,3.637263232000003,0.2749319849061722,80863.9906348091,86898.0811182818,2.5193029875548384e-06,25532.850894407497,9.866908313425532e-11,58476487957504,346877696,58476834835200,Weight-Stationary,1,256
25,HEANA_1,ResNet50,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",2.1894699198497936e-06,13.253657087999429,0.0754508731711079,951360.9650755144,86898.0811182818,4.75493463043045e-07,25532.850894407497,1.8622811256348697e-11,737617484263424,4379580928,737621863844352,Weight-Stationary,1,256
26,HEANA_1,ShuffleNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",1.0633395909410734e-05,1.1615708159998854,0.8609031720026432,57385.643696332096,86898.0811182818,6.31616503858641e-06,25532.850894407497,2.473740619371983e-10,39481411442688,239927808,39481651370496,Weight-Stationary,1,256
27,HEANA_1,MobileNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 256}]",5.680973114636143e-06,0.5076974080000037,1.9696771822006085,35362.71110265046,86898.0811182818,1.2581680007650985e-05,25532.850894407497,4.927644022080892e-10,16565651375616,111401472,16565762777088,Weight-Stationary,1,256
28,HEANA_5,GoogLeNet,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.994178277906344e-05,1.703993420800059,0.5868567259669817,146477.03856368357,320947.97021895595,1.4422308625147911e-06,54693.23084943599,2.6369458159915305e-11,57967567515648,679191808,57968246707456,Weight-Stationary,5,256
29,HEANA_5,ResNet50,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",1.1346760199607366e-06,5.814019788800347,0.1719980385904978,1835625.70767628,320947.97021895595,2.701517278596822e-07,54693.23084943599,4.939399696525116e-12,746153355902976,8779771904,746162135674880,Weight-Stationary,5,256
30,HEANA_5,ShuffleNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",5.411954452006875e-06,0.550625996799992,1.816114759948825,111626.23640587878,320947.97021895595,3.468025280300424e-06,54693.23084943599,6.340867464654789e-11,43330066440192,520894464,43330587334656,Weight-Stationary,5,256
31,HEANA_5,MobileNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 256}]",2.9359615042652937e-06,0.265485516799984,3.766683817834768,66117.70556036128,320947.97021895595,6.608304618224409e-06,54693.23084943599,1.2082490859639088e-10,20069848866816,267591680,20070116458496,Weight-Stationary,5,256
32,HEANA_10,GoogLeNet,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",1.4895807613533734e-05,1.1838911487999748,0.8446722496520293,205133.0182804711,618206.231565412,1.067210911260284e-06,20663.0457251286,5.164828677518896e-11,59769830755840,949025536,59770779781376,Weight-Stationary,10,256
33,HEANA_10,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",8.373040675698729e-07,4.01445288960022,0.2490999464934773,2488718.141117288,618206.231565412,2.011878964799487e-07,20663.0457251286,9.73660413649869e-12,743963784381440,11865162240,743975649543680,Weight-Stationary,10,256
34,HEANA_10,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",4.185883746224541e-06,0.3893398783999586,2.568449972578268,147084.90545625277,618206.231565412,2.5788001081417414e-06,20663.0457251286,1.2480251664959678e-10,41196302744064,657204480,41196959948544,Weight-Stationary,10,256
35,HEANA_10,MobileNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 256}]",2.1792439563262386e-06,0.2239794431999797,4.464695445765312,90998.83870293388,618206.231565412,4.3579758841912615e-06,20663.0457251286,2.109067531555365e-10,23473424255488,382032384,23473806287872,Weight-Stationary,10,256
