Unnamed: 0,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow,Datarate,BatchSize
7,AMW_5,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000276547,0.004901968,203.9996914,665.9062497,818448.9092,0.00021377,41986.25814,5.09E-09,1.88E+11,5934830,1.88E+11,Input-Stationary,5,1
11,AMW_10,MobileNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000206931,0.004190455,238.6375875,907.3407304,1427215.496,0.00014518,22251.06543,6.52E-09,1.86E+11,7794840,1.86E+11,Input-Stationary,10,1
15,MAW_1,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.000716893,0.049822647,20.07119362,255.4864268,331933.1526,5.95E-05,25408.74542,2.34E-09,1.64E+11,1887478,1.64E+11,Input-Stationary,1,1
19,MAW_5,MobileNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000368438,0.138773411,7.205991349,508.3586664,1278845.682,5.62E-06,55604.42044,1.01E-10,1.79E+11,4104716,1.79E+11,Input-Stationary,5,1
23,MAW_10,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000276547,0.209209126,4.779906203,691.6185459,2336690.415,2.04E-06,20432.35719,1.00E-10,1.88E+11,5934830,1.88E+11,Input-Stationary,10,1
27,HEANA_1,MobileNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.001292648,0.002003682,499.0811915,138.9842142,86898.08112,0.003193864,25532.85089,1.25E-07,1.28E+11,755690,1.28E+11,Input-Stationary,1,1
31,HEANA_5,MobileNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000692655,0.001312468,761.9234544,262.1773728,320947.9702,0.001463248,54693.23085,2.68E-08,1.55E+11,1939088,1.55E+11,Input-Stationary,5,1
35,HEANA_10,MobileNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000511702,0.001365802,732.1706561,364.0319244,618206.2316,0.000827555,20663.04573,4.00E-08,1.81E+11,2923418,1.81E+11,Input-Stationary,10,1
1,AMW_1,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.000155861,0.161291766,6.199944515,9749.323173,215689.554,2.25E-05,25424.06357,8.83E-10,5.77E+12,91232514,5.77E+12,Input-Stationary,1,1
5,AMW_5,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",8.27E-05,0.07613049,13.13534177,18656.62377,818448.9092,1.24E-05,41986.25814,2.94E-10,5.64E+12,172679038,5.64E+12,Input-Stationary,5,1
9,AMW_10,ResNet50,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",6.17E-05,0.059951701,16.68009386,25584.48961,1427215.496,9.00E-06,22251.06543,4.04E-10,5.64E+12,231035944,5.64E+12,Input-Stationary,10,1
13,MAW_1,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.000222826,1.207950762,0.827848313,6819.228354,331933.1526,2.45E-06,25408.74542,9.65E-11,5.43E+12,60670382,5.43E+12,Input-Stationary,1,1
17,MAW_5,ResNet50,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000112287,2.495955915,0.400648102,13980.59807,1278845.682,3.12E-07,55604.42044,5.61E-12,5.56E+12,124328156,5.56E+12,Input-Stationary,5,1
21,MAW_10,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",8.27E-05,3.58745149,0.278749414,19429.33267,2336690.415,1.19E-07,20432.35719,5.82E-12,5.64E+12,172679038,5.64E+12,Input-Stationary,10,1
25,HEANA_1,ResNet50,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.000408534,0.054247853,18.43390926,3754.6111,86898.08112,0.000118083,25532.85089,4.62E-09,5.72E+12,33773466,5.72E+12,Input-Stationary,1,1
29,HEANA_5,ResNet50,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.00021137,0.027951805,35.77586518,7317.92546,320947.9702,6.14E-05,54693.23085,1.12E-09,5.79E+12,67734832,5.79E+12,Input-Stationary,5,1
33,HEANA_10,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000155861,0.022901947,43.66441061,9997.15754,618206.2316,4.14E-05,20663.04573,2.00E-09,5.77E+12,91232514,5.77E+12,Input-Stationary,10,1
2,AMW_1,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 197, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.001013168,0.014747781,67.80681107,575.987332,215689.554,0.000266175,25424.06357,1.05E-08,3.18E+11,5076869,3.18E+11,Input-Stationary,1,1
6,AMW_5,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000528831,0.008361534,119.5952771,1131.251874,818448.9092,0.000125396,41986.25814,2.99E-09,3.32E+11,10268617,3.32E+11,Input-Stationary,5,1
10,AMW_10,ShuffleNet_V2,"[{'element_size': 12, 'element_count': 12, 'units_count': 1280, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000396508,0.007269988,137.5518165,1534.634342,1427215.496,8.40E-05,22251.06543,3.77E-09,3.32E+11,13656123,3.32E+11,Input-Stationary,10,1
14,MAW_1,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.001371262,0.112585122,8.882168261,425.6226332,331933.1526,2.65E-05,25408.74542,1.04E-09,3.35E+11,3796659,3.35E+11,Input-Stationary,1,1
18,MAW_5,ShuffleNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.000705008,0.254787993,3.924831725,855.3494122,1278845.682,3.06E-06,55604.42044,5.50E-11,3.38E+11,7663726,3.38E+11,Input-Stationary,5,1
22,MAW_10,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.000528831,0.347295526,2.879392114,1176.694027,2336690.415,1.23E-06,20432.35719,6.02E-11,3.32E+11,10268617,3.32E+11,Input-Stationary,10,1
26,HEANA_1,ShuffleNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 1}]",0.002534316,0.004794878,208.5558798,226.1897077,86898.08112,0.00155556,25532.85089,6.09E-08,3.04E+11,1803266,3.04E+11,Input-Stationary,1,1
30,HEANA_5,ShuffleNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 1}]",0.001301863,0.002898117,345.051608,444.5008425,320947.9702,0.00072746,54693.23085,1.33E-08,3.34E+11,3967672,3.34E+11,Input-Stationary,5,1
34,HEANA_10,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 1}]",0.001013168,0.002552141,391.8278656,589.6296941,618206.2316,0.000461387,20663.04573,2.23E-08,3.18E+11,5076869,3.18E+11,Input-Stationary,10,1
