,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow
0,MMA_5,GoogLeNet,"[{'element_size': 42, 'element_count': 42, 'units_count': 199, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'MMA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0030736796887526757,0.0066562242999999915,150.2353218475527,572.7302146254407,351989.4810483486,0.00034297655925290017,57283.94619793559,5.987306776453547e-09,226435810608,2653093,226438463701,Output-Stationary
1,MMA_5,ResNet50,"[{'element_size': 42, 'element_count': 42, 'units_count': 199, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'MMA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0002113702870504322,0.0227110148,44.03149787917007,7177.521188710589,351989.4810483486,6.591280216460904e-05,57283.94619793559,1.1506330575910013e-09,2914661546496,34295984,2914695842480,Output-Stationary
2,MMA_5,ShuffleNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 199, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'MMA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0013018627725036092,0.002150882800000005,464.9253785468914,436.45311680358253,351989.4810483486,0.0008378428567766548,57283.94619793559,1.4626137205729887e-08,169258072032,2034744,169260106776,Output-Stationary
3,MMA_5,MobileNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 199, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'MMA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0006926546480404458,0.001037052799999998,964.2710573656442,258.46335365730334,351989.4810483486,0.0016038620213531074,57283.94619793559,2.7998455550028216e-08,78397847136,1045280,78398892416,Output-Stationary
