,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow
0,MAM,GoogLeNet,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.00334597715785798,0.3596682798613671,2.780339707425538,563.6848494896067,443280.43899604754,6.250093835807644e-06,29374.2173366,2.1277482099991427e-10,459432411680,5120783,459437532463,Output-Stationary
1,MAM,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.00022282633641256623,1.2030491915290749,0.831221206116269,6858.790103709158,443280.43899604754,1.8513479976939374e-06,29374.2173366,6.302629195117907e-11,5426791137856,60670382,5426851808238,Output-Stationary
2,MAM,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.0013712623429587188,0.11188964634244912,8.937377431146784,428.06155200924655,443280.43899604754,1.9989384396822798e-05,29374.2173366,6.805078129491543e-10,334552961952,3796659,334556758611,Output-Stationary
3,MAM,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.0007168932054503239,0.04955623639994059,20.179094956476533,256.6807643937507,443280.43899604754,4.499641852879428e-05,29374.2173366,1.5318337851585636e-09,163830433888,1887478,163832321366,Output-Stationary
