,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow
0,MAM,GoogLeNet,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.00334597715785798,0.3596682798613671,2.780339707425538,551.3594434547906,443280.43899604754,6.250575348531349e-06,29374.2173366,2.1279121335917913e-10,231186684960,2587599,231189272559,Output-Stationary
1,MAM,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.00022282633641256623,1.2030491915290749,0.831221206116269,6713.294104445413,443280.43899604754,1.8518468180545138e-06,29374.2173366,6.30432735222916e-11,2732450830912,30620590,2732481451502,Output-Stationary
2,MAM,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.0013712623429587188,0.11188964634244912,8.937377431146784,419.1433852371665,443280.43899604754,1.9992948513038082e-05,29374.2173366,6.806291477978226e-10,169403597088,1925003,169405522091,Output-Stationary
3,MAM,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 200, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1}]",0.0007168932054503239,0.04955623639994059,20.179094956476533,252.32258994349468,443280.43899604754,4.5005244158056756e-05,29374.2173366,1.5321342401174599e-09,83124370912,1016190,83125387102,Output-Stationary
