,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area
0,"[{'element_size': 78, 'element_count': 57, 'units_count': 18, 'reconfig': [4, 9, 16]}]",93.10550856042504,0.0029746022904843213,336.17939554439766,459.5305612351522,1065.1533288980402,0.22049120983040618,148.653129105
