,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area
0,"[{'element_size': 78, 'element_count': 54, 'units_count': 22, 'reconfig': [4, 9, 16, 25]}]",94.37492258672326,0.0016634115183178293,601.1741466184372,334.4907442805045,1233.5649217135199,0.38338826844985757,173.55616967
