,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area
0,OXBNN_5,MobileNet_V2,"[{'element_size': 66, 'element_count': 66, 'units_count': 100, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'OXBNN_5', 'accelerator_type': 'ONNA', 'precision': 1, 'bitrate': 5}]",56.183031640968515,4.0599999999999986e-08,24630541.87192119,34.82146324446591,218626.47897515376,0.02871060158883074,34909.76063076,8.224233300394789e-07
1,OXBNN_5,ShuffleNet_V2,"[{'element_size': 66, 'element_count': 66, 'units_count': 100, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'OXBNN_5', 'accelerator_type': 'ONNA', 'precision': 1, 'bitrate': 5}]",87.4323170820527,1.4704800000000002e-05,68005.00516838039,59.066456667028206,218626.47897515376,0.016056179850109254,34909.76063076,4.599338282474985e-07
2,OXBNN_5,ResNet18,"[{'element_size': 66, 'element_count': 66, 'units_count': 100, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'OXBNN_5', 'accelerator_type': 'ONNA', 'precision': 1, 'bitrate': 5}]",100.0,4.0085599999999994e-05,24946.614245514604,200.2633562064917,218626.47897515376,0.004784067986747065,34909.76063076,1.3704098510866569e-07
3,OXBNN_5,VGG-small,"[{'element_size': 66, 'element_count': 66, 'units_count': 100, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'OXBNN_5', 'accelerator_type': 'ONNA', 'precision': 1, 'bitrate': 5}]",99.73286116212955,0.0003313932000000001,3017.5634261656537,4652.231053349316,218626.47897515376,0.00021165443921638703,34909.76063076,6.062901474892732e-09
