,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow
0,AMW_5,GoogLeNet,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0013340298036601912,0.018130989499999983,55.15418780646257,1318.868195396719,818448.9092037656,6.18882471533408e-05,41986.2581384768,1.4740119719462578e-09,206506053632,6348447,206512402079,Output-Stationary
1,AMW_5,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",8.273264857811308e-05,0.06173561959999998,16.19810421405409,18101.14321890286,818448.9092037656,1.457118593738333e-05,41986.2581384768,3.470465476900903e-10,2841746341888,87608702,2841833950590,Output-Stationary
2,AMW_5,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.0005288312263020618,0.006095460400000017,164.05651655123495,1098.7733510321452,818448.9092037656,0.00016426844951953506,41986.2581384768,3.91243365812104e-09,168071868416,5256425,168077124841,Output-Stationary
3,AMW_5,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 734, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5}]",0.00027654676675330453,0.003744934799999996,267.02734584324435,647.5493062924271,818448.9092037656,0.00026935394936314816,41986.2581384768,6.415288270623678e-09,95201144832,3034462,95204179294,Output-Stationary
