,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow
0,HEANA_10,GoogLeNet,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",0.0022911709523389607,0.004624574799999997,216.23609591091503,801.30816316219,618206.231565412,0.00027320544761661846,20663.0457251286,1.3221935006627303e-08,233475901390,3707131,233479608521,Output-Stationary
1,HEANA_10,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",0.00015586075260992977,0.015681456600000022,63.769586302333586,9721.597559333875,618206.231565412,5.1503989236437006e-05,20663.0457251286,2.4925652259387072e-09,2906108532740,46348290,2906154881030,Output-Stationary
2,HEANA_10,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",0.001013168216731336,0.0015208588999999992,657.5231929799671,574.5527020955802,618206.231565412,0.0006601718295707941,20663.0457251286,3.194939595801942e-08,160923057594,2567205,160925624799,Output-Stationary
3,HEANA_10,MobileNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10}]",0.000511701793174645,0.0008749196999999988,1142.9620341158181,355.4650658987994,618206.231565412,0.0011156407656382377,20663.0457251286,5.3992077473917236e-08,91693063498,1492314,91694555812,Output-Stationary
