,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area
0,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': []}]",13.591676436913092,0.01475058307241425,67.79393025284176,765.8909743313577,1734.2651332249604,0.027115878903699476,216.12285079999998
