model_name,name,kernel_depth,kernel_height,kernel_width,tensor_count,input_shape,output_shape,tensor_shape,input_height,input_width,input_depth,output_height,output_width,output_depth
NASNetMobile,DepthWiseConv,1,3,3,176,"(None, 7, 7, 176)",TBF,"(3, 3, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,DepthWiseConv,1,5,5,176,"(None, 7, 7, 176)",TBF,"(5, 5, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,DepthWiseConv,1,3,3,176,"(None, 7, 7, 176)",TBF,"(3, 3, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,DepthWiseConv,1,5,5,176,"(None, 7, 7, 176)",TBF,"(5, 5, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,DepthWiseConv,1,3,3,176,"(None, 7, 7, 176)",TBF,"(3, 3, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,DepthWiseConv,1,3,3,176,"(None, 7, 7, 176)",TBF,"(3, 3, 1)",7,7,176,7,7,176
NASNetMobile,PointWiseConv,176,1,1,176,TBF,"(None, 7, 7, 176)","(1, 1, 176)",7,7,176,7,7,176
NASNetMobile,Dense,1,1056,1,1,"(None, 1056)","(None, 1000)","(1056, 1, 1)",7,7,176,1000,1,1
