,name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area
0,AMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMM'}]",81.03715971477685,0.19648620148937831,5.08941591022644,4508.879563175891,1132.64969823768,0.0009021340977590195,151.56929479000001,5.951958139073819e-06
1,RAMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [9, 16, 25], 'vdp_type': 'AMM', 'name': 'RAMM'}]",78.8937834822219,0.19374427999500668,5.161442701822076,4521.107071736374,1898.6702262376805,0.0008039909271386903,221.31583781,3.6327762852151494e-06
2,HOLY_LIGHT,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLY_LIGHT'}]",65.99865381830756,0.044016000283597305,22.719011122249857,2090.0791598624614,1471.0987716249601,0.006379633806379523,216.12285079999998,2.9518552909906015e-05
3,CROSS_LIGHT,"[{'element_size': 10, 'element_count': 20, 'units_count': 33, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}, {'element_size': 15, 'element_count': 30, 'units_count': 13, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}]",98.919242794084,8.397819457834904,0.11907853044721402,6346.303400442453,178.96065527849998,1.8248844710401143e-05,29.183970125000002,6.253037072145489e-07
4,RMAM,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [9, 16, 25], 'vdp_type': 'MAM', 'name': 'RMAM'}]",59.39909800911594,0.040782287889612925,24.520448747425366,2084.7317796916154,2365.94288042496,0.00550937793030756,315.60552032000004,1.7456532207426123e-05
