,name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area
0,AMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMM'}]",98.97736720896708,0.026106980157824432,38.30393227997661,459.59430755632917,1132.64969823768,0.0240565718197667,151.56929479000001,0.00015871665730910208
1,RAMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [9, 16, 25], 'vdp_type': 'AMM', 'name': 'RAMM'}]",83.0132757236498,0.026106980157824432,38.30393227997661,459.59430755632917,1898.6702262376805,0.016242423922795755,221.31583781,7.339024664262799e-05
2,HOLY_LIGHT,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLY_LIGHT'}]",94.95435646161494,0.005196811495812114,192.42568271061145,204.24466889146973,1471.0987716249601,0.11485745433264456,216.12285079999998,0.0005314452123294154
3,CROSS_LIGHT,"[{'element_size': 10, 'element_count': 20, 'units_count': 33, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}, {'element_size': 15, 'element_count': 30, 'units_count': 13, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}]",99.32813034332298,1.0253990860321844,0.9752300481069599,680.2704906403449,178.96065527849998,0.0011350031394218934,29.183970125000002,3.889132063117109e-05
4,RMAM,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [9, 16, 25], 'vdp_type': 'MAM', 'name': 'RMAM'}]",66.93503816146627,0.005196811495812114,192.42568271061145,204.24466889146973,2365.94288042496,0.07486834288096572,315.60552032000004,0.0002372212716845222
