,name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area
0,AMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'AMM'}]",88.47819589640704,0.028411644813532616,35.196835894685506,993.215516503588,1132.64969823768,0.016556475758962543,151.56929479000001,0.00010923370582347579
1,RAMM,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [9, 16, 25], 'vdp_type': 'AMM', 'name': 'RAMM'}]",83.20297592051577,0.02797942420698566,35.74054964827792,994.9825843742898,1898.6702262376805,0.012351360715150637,221.31583781,5.5808752041299004e-05
2,HOLY_LIGHT,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'HOLY_LIGHT'}]",79.10554126447815,0.006644085293046185,150.50980773028567,450.0214874515535,1471.0987716249601,0.07834481314701039,216.12285079999998,0.0003625012943194547
3,CROSS_LIGHT,"[{'element_size': 10, 'element_count': 20, 'units_count': 33, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}, {'element_size': 15, 'element_count': 30, 'units_count': 13, 'reconfig': [], 'vdp_type': 'AMM', 'name': 'CROSS_LIGHT'}]",98.98429365481758,2.1619096170015393,0.46255402729876843,1582.3064491096593,178.96065527849998,0.0002626257119924201,29.183970125000002,8.998971382836148e-06
4,RMAM,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [9, 16, 25], 'vdp_type': 'MAM', 'name': 'RMAM'}]",68.25524304256861,0.006154480815214722,162.4832427014579,449.21822441637903,2365.94288042496,0.05771720930003946,315.60552032000004,0.00018287769251158404
