,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area
0,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [], 'vdp_type': 'AMM'}]",42.6293936190206,0.0002814365978843878,3553.198153748266,26.767399468547357,1132.64969823768,3.0646418452667787,151.56929479000001
1,"[{'element_size': 78, 'element_count': 78, 'units_count': 14, 'reconfig': [9, 16, 25], 'vdp_type': 'AMM'}]",69.49689614040949,0.00017334314783139303,5768.904121740523,27.289410224868007,1898.6702262376805,2.99534009567116,221.31583781
2,"[{'element_size': 128, 'element_count': 128, 'units_count': 8, 'reconfig': [], 'vdp_type': 'MAM'}]",24.014559460844627,0.008860604410812161,112.85911814094183,11.220141222589952,1471.0987716249601,0.07613686714968662,216.12285079999998
3,"[{'element_size': 10, 'element_count': 20, 'units_count': 33, 'reconfig': [], 'vdp_type': 'AMM'}, {'element_size': 15, 'element_count': 30, 'units_count': 13, 'reconfig': [], 'vdp_type': 'AMM'}]",98.88040030670508,0.009175565276441085,108.98511098466825,25.7144974424173,178.96065527849998,0.5324784642192195,29.183970125000002
4,"[{'element_size': 128, 'element_count': 13, 'units_count': 78, 'reconfig': [9, 16, 25], 'vdp_type': 'MAM'}]",45.943976849831515,0.0027103803310342123,368.95191001420284,12.142165602502047,2361.5449325145555,0.15543409672946204,580.2940699950001
